annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,description
P16_04_NC_60,P16,P16_04,00:08:28.365,00:08:28.636,12200760,12207264,clang / clatter
P16_04_NC_61,P16,P16_04,00:08:35.442,00:08:35.713,12370608,12377112,clang / clatter
P16_04_NC_62,P16,P16_04,00:09:16.567,00:09:16.984,13357608,13367616,clang / clatter
P16_04_NC_63,P16,P16_04,00:09:24.004,00:09:24.234,13536096,13541616,clang / clatter
P16_04_NC_64,P16,P16_04,00:09:27.109,00:09:27.588,13610616,13622112,clang / clatter
P16_04_NC_65,P16,P16_04,00:09:37.046,00:09:37.463,13849104,13859112,clang / clatter
P16_04_NC_66,P16,P16_04,00:09:52.171,00:09:52.525,14212104,14220600,clang / clatter
P16_04_NC_67,P16,P16_04,00:10:17.838,00:10:18.109,14828112,14834616,clang / clatter
P16_04_NC_68,P16,P16_04,00:10:23.109,00:10:23.359,14954616,14960616,clang / clatter
P16_04_NC_69,P16,P16_04,00:10:26.796,00:10:27.525,15043104,15060600,clang / clatter
P16_04_NC_70,P16,P16_04,00:10:32.859,00:10:33.109,15188616,15194616,clang / clatter
P16_04_NC_71,P16,P16_04,00:10:33.713,00:10:33.942,15209112,15214608,clang / clatter
P16_04_NC_72,P16,P16_04,00:10:39.424,00:10:41.486,15346176,15395664,clang / clatter
P16_04_NC_73,P16,P16_04,00:10:47.424,00:10:47.674,15538176,15544176,clang / clatter
P16_04_NC_74,P16,P16_04,00:10:49.632,00:10:49.882,15591167,15597167,clang / clatter
P16_04_NC_75,P16,P16_04,00:10:55.986,00:10:56.236,15743664,15749664,clang / clatter
P16_04_NC_76,P16,P16_04,00:11:15.278,00:11:15.549,16206672,16213176,clang / clatter
P16_04_NC_77,P16,P16_04,00:11:25.965,00:11:26.215,16463160,16469160,clang / clatter
P16_04_NC_78,P16,P16_04,00:11:29.549,00:11:29.882,16549176,16557167,clang / clatter
P16_04_NC_79,P16,P16_04,00:11:36.007,00:11:36.486,16704167,16715664,clang / clatter
P16_04_NC_80,P16,P16_04,00:11:45.882,00:11:46.153,16941168,16947672,clang / clatter
P16_04_NC_81,P16,P16_04,00:11:59.194,00:11:59.861,17260656,17276664,clang / clatter
P16_04_NC_82,P16,P16_04,00:12:05.778,00:12:06.049,17418672,17425176,clang / clatter
P16_04_NC_83,P16,P16_04,00:12:07.236,00:12:07.632,17453664,17463168,clang / clatter
P16_04_NC_84,P16,P16_04,00:13:02.819,00:13:03.090,18787656,18794160,clang / clatter
P16_04_NC_85,P16,P16_04,00:13:51.547,00:13:51.839,19957128,19964136,clang / clatter
P16_04_NC_86,P16,P16_04,00:13:58.755,00:13:59.068,20130120,20137632,clang / clatter
P16_04_NC_87,P16,P16_04,00:14:04.151,00:14:04.422,20259624,20266128,clang / clatter
P16_04_NC_88,P16,P16_04,00:14:05.089,00:14:05.401,20282136,20289624,clang / clatter
P16_04_NC_89,P16,P16_04,00:14:43.380,00:14:43.651,21201120,21207624,clang / clatter
P16_04_NC_90,P16,P16_04,00:15:03.255,00:15:03.651,21678120,21687624,clang / clatter
P16_04_NC_91,P16,P16_04,00:15:22.318,00:15:22.693,22135632,22144632,clang / clatter
P16_04_NC_92,P16,P16_04,00:04:06.910,00:15:30.100,5925840,22322400,background oven sound
P16_04_NC_93,P16,P16_04,00:00:31.898,00:00:32.698,765552,784752,clang / clatter
P16_04_NC_94,P16,P16_04,00:06:21.094,00:06:22.824,9146256,9187776,clang / clatter
P16_04_NC_95,P16,P16_04,00:06:55.657,00:06:56.719,9975768,10001256,clang / clatter
P16_04_NC_96,P16,P16_04,00:01:00.315,00:01:01.294,1447560,1471056,put object on surface
P16_04_NC_97,P16,P16_04,00:10:06.234,00:10:06.921,14549616,14566104,clang / clatter
P17_01_NC_0,P17,P17_01,00:00:04.217,00:00:04.666,101207,111984,clang / clatter
P17_01_NC_1,P17,P17_01,00:00:05.569,00:00:06.569,133656,157656,clang / clatter
P17_01_NC_2,P17,P17_01,00:00:07.149,00:00:07.763,171576,186312,clang / clatter
P17_01_NC_3,P17,P17_01,00:00:10.320,00:00:14.746,247680,353904,clang / clatter
P17_01_NC_4,P17,P17_01,00:00:19.819,00:00:20.299,475656,487176,put object on surface
P17_01_NC_5,P17,P17_01,00:00:23.888,00:00:24.148,573312,579552,put object on surface
P17_01_NC_6,P17,P17_01,00:00:44.581,00:00:45.001,1069944,1080024,put object on surface
P17_01_NC_7,P17,P17_01,00:00:48.410,00:00:49.290,1161840,1182960,clang / clatter
P17_01_NC_8,P17,P17_01,00:00:50.173,00:00:51.173,1204152,1228152,clang / clatter
P17_01_NC_9,P17,P17_01,00:00:55.922,00:00:56.922,1342128,1366128,clang / clatter
P17_01_NC_10,P17,P17_01,00:00:58.251,00:00:59.251,1398024,1422024,clang / clatter
P17_01_NC_11,P17,P17_01,00:01:19.035,00:01:19.715,1896840,1913160,clang / clatter
P17_01_NC_12,P17,P17_01,00:01:24.126,00:01:24.606,2019024,2030543,clang / clatter
P17_01_NC_13,P17,P17_01,00:01:28.751,00:01:29.331,2130024,2143944,clang / clatter
P17_01_NC_14,P17,P17_01,00:01:32.126,00:01:33.126,2211024,2235024,clang / clatter
P17_01_NC_15,P17,P17_01,00:01:46.445,00:01:46.785,2554680,2562840,clang / clatter
P17_01_NC_16,P17,P17_01,00:01:54.263,00:01:54.583,2742312,2749992,put object on surface
P17_01_NC_17,P17,P17_01,00:02:00.488,00:02:01.048,2891712,2905152,clang / clatter
P17_01_NC_18,P17,P17_01,00:02:02.160,00:02:02.960,2931840,2951040,clang / clatter
P17_01_NC_19,P17,P17_01,00:02:04.433,00:02:05.173,2986392,3004152,clang / clatter
P17_01_NC_20,P17,P17_01,00:02:05.732,00:02:06.092,3017568,3026208,clang / clatter
P17_01_NC_21,P17,P17_01,00:01:02.240,00:01:03.858,1493760,1532592,clang / clatter
P17_02_NC_0,P17,P17_02,00:00:05.570,00:00:05.841,133680,140184,clang / clatter
P17_02_NC_1,P17,P17_02,00:00:12.633,00:00:13.820,303192,331680,clang / clatter
P17_02_NC_2,P17,P17_02,00:00:19.758,00:00:20.154,474192,483696,clang / clatter
P17_02_NC_3,P17,P17_02,00:00:22.341,00:00:23.133,536184,555192,clang / clatter
P17_02_NC_4,P17,P17_02,00:00:28.690,00:00:29.502,688560,708048,clang / clatter
P17_02_NC_5,P17,P17_02,00:00:37.258,00:00:38.458,894192,922992,clang / clatter
P17_02_NC_6,P17,P17_02,00:01:03.987,00:01:04.258,1535688,1542192,clang / clatter
P17_02_NC_7,P17,P17_02,00:01:07.591,00:01:19.633,1622183,1911192,scrub / scrape / scour / wipe
P17_02_NC_8,P17,P17_02,00:02:10.110,00:02:11.110,3122640,3146640,clang / clatter
P17_02_NC_9,P17,P17_02,00:02:28.534,00:02:29.639,3564816,3591336,clang / clatter
P17_02_NC_10,P17,P17_02,00:02:49.079,00:02:49.448,4057896,4066752,clang / clatter
P17_02_NC_11,P17,P17_02,00:02:52.555,00:02:53.597,4141320,4166328,clang / clatter
P17_02_NC_12,P17,P17_02,00:02:59.159,00:02:59.470,4299816,4307280,clang / clatter
P17_02_NC_13,P17,P17_02,00:03:15.157,00:03:15.617,4683768,4694808,clang / clatter
P17_02_NC_14,P17,P17_02,00:04:03.534,00:04:03.764,5844816,5850336,clang / clatter
P17_02_NC_15,P17,P17_02,00:04:24.222,00:04:24.826,6341327,6355824,clang / clatter
P17_02_NC_16,P17,P17_02,00:04:35.243,00:04:36.383,6605832,6633192,clang / clatter
P17_02_NC_17,P17,P17_02,00:04:55.930,00:04:56.159,7102320,7107816,clang / clatter
P17_02_NC_18,P17,P17_02,00:05:03.204,00:05:03.618,7276896,7286832,clang / clatter
P17_02_NC_19,P17,P17_02,00:05:06.034,00:05:07.383,7344816,7377192,clang / clatter
P17_02_NC_20,P17,P17_02,00:05:23.909,00:05:24.159,7773816,7779816,clang / clatter
P17_02_NC_21,P17,P17_02,00:05:27.159,00:05:27.639,7851816,7863336,clang / clatter
P17_02_NC_22,P17,P17_02,00:07:39.507,00:07:40.391,11028168,11049384,clang / clatter
P17_02_NC_23,P17,P17_02,00:08:03.489,00:08:04.167,11603736,11620008,clang / clatter
P17_02_NC_24,P17,P17_02,00:08:05.115,00:08:06.031,11642760,11664744,clang / clatter
P17_02_NC_25,P17,P17_02,00:08:07.823,00:08:08.403,11707752,11721672,put object on surface
P17_02_NC_26,P17,P17_02,00:08:14.815,00:08:15.120,11875560,11882880,clang / clatter
P17_02_NC_27,P17,P17_02,00:08:22.125,00:08:23.198,12051000,12076752,clang / clatter
P17_02_NC_28,P17,P17_02,00:08:33.935,00:08:35.035,12334439,12360840,clang / clatter
P17_02_NC_29,P17,P17_02,00:08:36.879,00:08:37.659,12405096,12423816,clang / clatter
P17_02_NC_30,P17,P17_02,00:08:38.860,00:08:40.129,12452640,12483096,clang / clatter
P17_02_NC_31,P17,P17_02,00:08:43.437,00:08:43.937,12562488,12574488,clang / clatter
P17_02_NC_32,P17,P17_02,00:08:44.379,00:08:44.779,12585096,12594696,clang / clatter
P17_02_NC_33,P17,P17_02,00:08:46.187,00:08:46.767,12628488,12642408,put object on surface
P17_02_NC_34,P17,P17_02,00:08:49.514,00:08:49.974,12708336,12719376,clang / clatter
P17_02_NC_35,P17,P17_02,00:08:56.591,00:08:57.591,12878184,12902184,clang / clatter
P17_02_NC_36,P17,P17_02,00:09:00.725,00:09:01.265,12977400,12990360,put object on surface
P17_03_NC_0,P17,P17_03,00:00:00.003,00:02:02.536,72,2940864,back ground sound
P17_03_NC_1,P17,P17_03,00:00:03.081,00:00:03.801,73944,91224,clang / clatter
P17_03_NC_2,P17,P17_03,00:00:04.231,00:00:04.831,101544,115944,open / close drawe
P17_03_NC_3,P17,P17_03,00:00:08.930,00:00:09.470,214320,227280,put object on surface
P17_03_NC_4,P17,P17_03,00:00:23.191,00:00:23.671,556584,568104,clang / clatter
P17_03_NC_5,P17,P17_03,00:00:26.791,00:00:27.551,642984,661224,clang / clatter
P17_03_NC_6,P17,P17_03,00:00:27.865,00:00:28.505,668760,684120,scrub / scrape / scour / wip
P17_03_NC_7,P17,P17_03,00:00:30.141,00:00:30.681,723384,736344,clang / clatter
P17_03_NC_8,P17,P17_03,00:00:31.431,00:00:31.931,754344,766344,clang / clatter
P17_03_NC_9,P17,P17_03,00:00:32.571,00:00:33.571,781704,805704,clang / clatter
P17_03_NC_10,P17,P17_03,00:00:34.261,00:00:35.261,822264,846264,scrub / scrape / scour / wip
P17_03_NC_11,P17,P17_03,00:00:35.229,00:00:35.969,845496,863256,clang / clatter
P17_03_NC_12,P17,P17_03,00:00:37.604,00:00:38.604,902496,926496,scrub / scrape / scour / wip
P17_03_NC_13,P17,P17_03,00:00:39.071,00:00:40.071,937704,961704,open / close drawe
P17_03_NC_14,P17,P17_03,00:00:42.524,00:00:42.924,1020576,1030176,put object on surface
P17_03_NC_15,P17,P17_03,00:01:00.285,00:01:01.285,1446840,1470840,clang / clatter
P17_03_NC_16,P17,P17_03,00:01:01.697,00:01:02.697,1480728,1504728,scrub / scrape / scour / wip
P17_03_NC_17,P17,P17_03,00:01:05.865,00:01:06.374,1580759,1592976,clang / clatter
P17_03_NC_18,P17,P17_03,00:02:39.127,00:02:39.927,3819048,3838248,clang / clatter
P17_03_NC_19,P17,P17_03,00:02:56.684,00:02:57.364,4240416,4256736,clang / clatter
P17_03_NC_20,P17,P17_03,00:03:01.582,00:03:02.022,4357968,4368528,clang / clatter
P17_03_NC_21,P17,P17_03,00:03:13.812,00:03:14.812,4651488,4675488,clang / clatter
P17_03_NC_22,P17,P17_03,00:03:16.015,00:03:16.575,4704360,4717800,clang / clatter
P17_03_NC_23,P17,P17_03,00:03:28.868,00:03:29.688,5012832,5032512,clang / clatter
P17_03_NC_24,P17,P17_03,00:03:30.576,00:03:32.096,5053824,5090304,clang / clatter
P17_03_NC_25,P17,P17_03,00:03:35.479,00:03:36.719,5171496,5201256,clang / clatter
P17_03_NC_26,P17,P17_03,00:03:38.493,00:03:38.913,5243832,5253912,clang / clatter
P17_03_NC_27,P17,P17_03,00:03:46.368,00:03:47.368,5432832,5456832,clang / clatter
P17_03_NC_28,P17,P17_03,00:03:48.909,00:03:49.629,5493816,5511096,clang / clatter
P17_03_NC_29,P17,P17_03,00:03:52.457,00:03:52.897,5578968,5589528,clang / clatter
P17_03_NC_30,P17,P17_03,00:03:55.409,00:03:55.909,5649816,5661816,clang / clatter
P17_03_NC_31,P17,P17_03,00:04:02.284,00:04:03.284,5814816,5838816,clang / clatter
P17_03_NC_32,P17,P17_03,00:04:30.421,00:04:31.001,6490104,6504023,clang / clatter
P17_03_NC_33,P17,P17_03,00:04:34.433,00:04:34.853,6586392,6596472,clang / clatter
P17_03_NC_34,P17,P17_03,00:04:36.080,00:04:37.080,6625920,6649920,clang / clatter
P17_03_NC_35,P17,P17_03,00:05:18.183,00:05:18.663,7636392,7647912,clang / clatter
P17_03_NC_36,P17,P17_03,00:05:34.626,00:05:35.626,8031023,8055023,clang / clatter
P17_03_NC_37,P17,P17_03,00:06:11.263,00:06:11.501,8910312,8916024,clang / clatter
P17_03_NC_38,P17,P17_03,00:06:13.324,00:06:13.652,8959776,8967648,clang / clatter
P17_03_NC_39,P17,P17_03,00:06:24.951,00:06:25.317,9238824,9247608,clang / clatter
P17_03_NC_40,P17,P17_03,00:06:35.414,00:06:36.215,9489936,9509160,clang / clatter
P17_03_NC_41,P17,P17_03,00:06:45.429,00:06:45.977,9730296,9743448,clang / clatter
P17_03_NC_42,P17,P17_03,00:06:47.207,00:06:47.573,9772968,9781752,clang / clatter
P17_03_NC_43,P17,P17_03,00:07:04.587,00:07:05.001,10190088,10200024,clang / clatter
P17_03_NC_44,P17,P17_03,00:07:05.361,00:07:05.662,10208664,10215888,clang / clatter
P17_03_NC_45,P17,P17_03,00:07:06.237,00:07:06.573,10229688,10237752,clang / clatter
P17_03_NC_46,P17,P17_03,00:07:10.090,00:07:10.375,10322160,10329000,clang / clatter
P17_03_NC_47,P17,P17_03,00:07:14.788,00:07:15.420,10434912,10450080,clang / clatter
P17_03_NC_48,P17,P17_03,00:07:16.863,00:07:17.377,10484712,10497048,clang / clatter
P17_03_NC_49,P17,P17_03,00:07:58.079,00:07:58.975,11473896,11495400,clang / clatter
P17_03_NC_50,P17,P17_03,00:08:01.028,00:08:01.734,11544672,11561616,clang / clatter
P17_03_NC_51,P17,P17_03,00:08:02.949,00:08:03.625,11590776,11607000,clang / clatter
P17_03_NC_52,P17,P17_03,00:08:04.760,00:08:05.415,11634240,11649960,clang / clatter
P17_03_NC_53,P17,P17_03,00:08:12.018,00:08:14.380,11808432,11865120,clang / clatter
P17_03_NC_54,P17,P17_03,00:08:15.165,00:08:15.466,11883960,11891184,clang / clatter
P17_03_NC_55,P17,P17_03,00:08:18.153,00:08:18.633,11955672,11967192,put object on surface
P17_03_NC_56,P17,P17_03,00:08:20.942,00:08:21.342,12022608,12032208,put object on surface
P17_03_NC_57,P17,P17_03,00:08:32.976,00:08:33.376,12311424,12321024,clang / clatter
P17_03_NC_58,P17,P17_03,00:08:54.487,00:08:55.007,12827688,12840167,clang / clatter
P17_03_NC_59,P17,P17_03,00:09:21.871,00:09:22.251,13484904,13494024,clang / clatter
P17_03_NC_60,P17,P17_03,00:09:48.158,00:09:48.818,14115792,14131632,clang / clatter
P17_03_NC_61,P17,P17_03,00:09:55.203,00:09:56.063,14284872,14305512,clang / clatter
P17_03_NC_62,P17,P17_03,00:09:56.601,00:09:57.001,14318424,14328024,clang / clatter
P17_03_NC_63,P17,P17_03,00:10:02.104,00:10:02.444,14450496,14458655,clang / clatter
P17_03_NC_64,P17,P17_03,00:10:07.889,00:10:08.409,14589336,14601816,clang / clatter
P17_03_NC_65,P17,P17_03,00:10:11.891,00:10:12.331,14685384,14695944,clang / clatter
P17_03_NC_66,P17,P17_03,00:10:14.404,00:10:15.084,14745696,14762015,clang / clatter
P17_03_NC_67,P17,P17_03,00:10:17.174,00:10:17.534,14812176,14820816,clang / clatter
P17_03_NC_68,P17,P17_03,00:10:22.135,00:10:22.575,14931240,14941800,clang / clatter
P17_03_NC_69,P17,P17_03,00:10:27.745,00:10:28.745,15065880,15089880,clang / clatter
P17_03_NC_70,P17,P17_03,00:10:30.839,00:10:31.479,15140136,15155496,clang / clatter
P17_03_NC_71,P17,P17_03,00:10:32.885,00:10:33.465,15189240,15203160,clang / clatter
P17_03_NC_72,P17,P17_03,00:10:37.362,00:10:37.782,15296688,15306768,put object on surface
P17_03_NC_73,P17,P17_03,00:10:39.862,00:10:40.342,15356688,15368208,clang / clatter
P17_03_NC_74,P17,P17_03,00:10:40.962,00:10:41.402,15383088,15393648,clang / clatter
P17_03_NC_75,P17,P17_03,00:10:45.033,00:10:45.633,15480792,15495192,clang / clatter
P17_03_NC_76,P17,P17_03,00:11:07.632,00:11:07.972,16023167,16031328,clang / clatter
P17_03_NC_77,P17,P17_03,00:11:17.378,00:11:17.738,16257072,16265712,clang / clatter
P17_03_NC_78,P17,P17_03,00:11:25.280,00:14:53.280,16446720,21438720,back ground sound
P17_03_NC_79,P17,P17_03,00:11:49.222,00:11:49.582,17021328,17029968,clang / clatter
P17_03_NC_80,P17,P17_03,00:11:54.412,00:11:55.012,17145888,17160288,clang / clatter
P17_03_NC_81,P17,P17_03,00:11:56.305,00:11:57.225,17191320,17213400,clang / clatter
P17_03_NC_82,P17,P17_03,00:12:16.432,00:12:17.828,17674368,17707872,clang / clatter
P17_03_NC_83,P17,P17_03,00:12:18.960,00:12:19.240,17735040,17741760,clang / clatter
P17_03_NC_84,P17,P17_03,00:12:23.305,00:12:23.805,17839320,17851320,clang / clatter
P17_03_NC_85,P17,P17_03,00:12:28.841,00:12:29.261,17972184,17982264,clang / clatter
P17_03_NC_86,P17,P17_03,00:12:34.615,00:12:35.475,18110760,18131400,clang / clatter
P17_03_NC_87,P17,P17_03,00:12:36.436,00:12:36.936,18154464,18166464,clang / clatter
P17_03_NC_88,P17,P17_03,00:12:37.603,00:12:38.223,18182472,18197352,clang / clatter
P17_03_NC_89,P17,P17_03,00:12:44.698,00:12:45.158,18352752,18363792,clang / clatter
P17_03_NC_90,P17,P17_03,00:12:53.162,00:12:53.502,18555888,18564048,clang / clatter
P17_03_NC_91,P17,P17_03,00:12:55.142,00:12:55.502,18603408,18612048,clang / clatter
P17_03_NC_92,P17,P17_03,00:12:57.745,00:12:58.185,18665880,18676440,clang / clatter
P17_03_NC_93,P17,P17_03,00:13:06.912,00:13:07.332,18885888,18895968,put object on surface
P17_03_NC_94,P17,P17_03,00:13:13.757,00:13:14.117,19050168,19058808,put object on surface
P17_03_NC_95,P17,P17_03,00:13:14.746,00:13:15.406,19073904,19089744,clang / clatter
P17_03_NC_96,P17,P17_03,00:13:16.650,00:13:17.110,19119600,19130640,clang / clatter
P17_03_NC_97,P17,P17_03,00:13:19.031,00:13:19.671,19176744,19192104,clang / clatter
P17_03_NC_98,P17,P17_03,00:13:44.285,00:13:44.625,19782840,19791000,clang / clatter
P17_03_NC_99,P17,P17_03,00:13:47.900,00:13:48.280,19869600,19878720,clang / clatter
P17_03_NC_100,P17,P17_03,00:14:21.996,00:14:22.476,20687904,20699424,clang / clatter
P17_03_NC_101,P17,P17_03,00:14:31.472,00:14:31.872,20915328,20924928,clang / clatter
P17_03_NC_102,P17,P17_03,00:14:32.829,00:14:33.189,20947896,20956536,clang / clatter
P17_03_NC_103,P17,P17_03,00:14:35.430,00:14:35.963,21010320,21023112,clang / clatter
P17_03_NC_104,P17,P17_03,00:14:41.293,00:14:41.633,21151032,21159192,clang / clatter
P17_03_NC_105,P17,P17_03,00:14:42.329,00:14:42.629,21175896,21183096,clang / clatter
P17_03_NC_106,P17,P17_03,00:14:49.257,00:14:49.857,21342168,21356568,clang / clatter
P17_03_NC_107,P17,P17_03,00:15:05.643,00:15:06.123,21735432,21746952,clang / clatter
P17_03_NC_108,P17,P17_03,00:15:34.749,00:15:35.169,22433976,22444056,put object on surface
P17_03_NC_109,P17,P17_03,00:15:44.055,00:15:45.055,22657320,22681320,clang / clatter
P17_03_NC_110,P17,P17_03,00:06:53.525,00:06:55.442,9924600,9970608,clang / clatter
P17_04_NC_0,P17,P17_04,00:00:05.218,00:00:07.438,125232,178512,clang / clatter
P17_04_NC_1,P17,P17_04,00:00:31.644,00:00:31.894,759456,765456,clang / clatter
P17_04_NC_2,P17,P17_04,00:00:36.010,00:00:36.778,864240,882672,clang / clatter
P17_04_NC_3,P17,P17_04,00:00:37.974,00:00:38.804,911375,931296,clang / clatter
P17_04_NC_4,P17,P17_04,00:00:41.439,00:00:41.772,994536,1002528,clang / clatter
P17_04_NC_5,P17,P17_04,00:01:07.531,00:01:08.384,1620744,1641216,clang / clatter
P17_04_NC_6,P17,P17_04,00:01:15.663,00:01:16.149,1815912,1827576,clang / clatter
P17_04_NC_7,P17,P17_04,00:01:27.139,00:01:27.742,2091336,2105808,clang / clatter
P17_04_NC_8,P17,P17_04,00:01:29.951,00:01:30.789,2158824,2178936,clang / clatter
P17_04_NC_9,P17,P17_04,00:01:31.814,00:01:32.025,2203536,2208600,clang / clatter
P17_04_NC_10,P17,P17_04,00:01:47.218,00:01:47.544,2573232,2581056,clang / clatter
P17_04_NC_11,P17,P17_04,00:01:57.897,00:01:58.182,2829528,2836368,clang / clatter
P17_04_NC_12,P17,P17_04,00:03:43.601,00:03:44.121,5366424,5378904,clang / clatter
P17_04_NC_13,P17,P17_04,00:04:05.180,00:04:05.708,5884320,5896992,clang / clatter
P17_04_NC_14,P17,P17_04,00:04:09.004,00:04:09.337,5976096,5984088,clang / clatter
P17_04_NC_15,P17,P17_04,00:04:11.086,00:04:11.754,6026064,6042096,clang / clatter
P17_04_NC_16,P17,P17_04,00:04:26.067,00:04:29.379,6385608,6465096,clang / clatter
P17_04_NC_17,P17,P17_04,00:04:32.756,00:04:32.991,6546143,6551784,clang / clatter
P17_04_NC_18,P17,P17_04,00:05:26.400,00:05:26.910,7833599,7845840,clang / clatter
P17_04_NC_19,P17,P17_04,00:05:30.702,00:05:31.171,7936848,7948104,clang / clatter
P17_04_NC_20,P17,P17_04,00:05:39.506,00:05:40.281,8148143,8166744,clang / clatter
P17_04_NC_21,P17,P17_04,00:05:46.969,00:05:47.381,8327256,8337143,clang / clatter
P17_04_NC_22,P17,P17_04,00:05:58.144,00:05:59.394,8595456,8625456,clang / clatter
P17_04_NC_23,P17,P17_04,00:06:05.820,00:06:07.497,8779680,8819928,clang / clatter
P17_04_NC_24,P17,P17_04,00:06:05.829,00:08:36.859,8779896,12404616,background sound
P17_04_NC_25,P17,P17_04,00:06:09.127,00:06:13.049,8859048,8953176,clang / clatter
P17_04_NC_26,P17,P17_04,00:06:32.569,00:06:32.994,9421656,9431856,clang / clatter
P17_04_NC_27,P17,P17_04,00:06:37.471,00:06:39.834,9539304,9596016,clang / clatter
P17_04_NC_28,P17,P17_04,00:06:40.969,00:06:41.584,9623256,9638016,clang / clatter
P17_04_NC_29,P17,P17_04,00:06:42.184,00:06:42.671,9652416,9664104,clang / clatter
P17_04_NC_30,P17,P17_04,00:06:51.947,00:06:52.646,9886728,9903504,clang / clatter
P17_04_NC_31,P17,P17_04,00:06:54.369,00:06:55.346,9944856,9968304,clang / clatter
P17_04_NC_32,P17,P17_04,00:07:02.971,00:07:03.434,10151304,10162416,clang / clatter
P17_04_NC_33,P17,P17_04,00:08:10.371,00:08:10.784,11768904,11778816,clang / clatter
P17_04_NC_34,P17,P17_04,00:08:25.234,00:08:25.871,12125616,12140904,clang / clatter
P17_04_NC_35,P17,P17_04,00:08:39.135,00:08:39.422,12459240,12466128,clang / clatter
P17_04_NC_36,P17,P17_04,00:08:43.389,00:08:43.716,12561336,12569184,clang / clatter
P17_04_NC_37,P17,P17_04,00:08:51.864,00:08:52.176,12764736,12772224,clang / clatter
P17_04_NC_38,P17,P17_04,00:08:52.737,00:08:55.972,12785688,12863328,clang / clatter
P17_04_NC_39,P17,P17_04,00:09:03.123,00:09:03.615,13034952,13046760,clang / clatter
P17_04_NC_40,P17,P17_04,00:09:06.207,00:09:06.930,13108968,13126319,clang / clatter
P17_04_NC_41,P17,P17_04,00:09:08.261,00:09:08.511,13158264,13164264,clang / clatter
P17_04_NC_42,P17,P17_04,00:09:10.868,00:09:11.725,13220832,13241400,clang / clatter
P17_04_NC_43,P17,P17_04,00:09:22.605,00:09:22.967,13502520,13511208,clang / clatter
P17_04_NC_44,P17,P17_04,00:09:24.286,00:09:24.842,13542863,13556208,clang / clatter
P17_04_NC_45,P17,P17_04,00:09:27.873,00:09:28.234,13628952,13637616,clang / clatter
P17_04_NC_46,P17,P17_04,00:09:54.008,00:09:54.869,14256192,14276856,clang / clatter
